# DPGA full geometry file (creation date: 2016-04-07 09:43:09.97714454 +0200 CEST)
# iChannelAbs240 X0 Y0 Z0 X1 Y1 Z1 X2 Y2 Z2 X3 Y3 Z3 X4 Y4 Z4 X5 Y5 Z5 X6 Y6 Z6 X7 Y7 Z7
70 -147.55462755258864 -16.147891125990732 22.75 -147.55462755258864 -16.147891125990732 9.75 -149.25146805144934 -3.259107928131196 9.75 -149.25146805144934 -3.259107928131196 22.75 -162.4263004731958 -18.1057840092915 22.75 -162.4263004731958 -18.1057840092915 9.75 -164.1231409720565 -5.217000811431966 9.75 -164.1231409720565 -5.217000811431966 22.75
71 -147.55462755258864 -16.147891125990732 3.25 -147.55462755258864 -16.147891125990732 -9.75 -149.25146805144934 -3.259107928131196 -9.75 -149.25146805144934 -3.259107928131196 3.25 -162.4263004731958 -18.1057840092915 3.25 -162.4263004731958 -18.1057840092915 -9.75 -164.1231409720565 -5.217000811431966 -9.75 -164.1231409720565 -5.217000811431966 3.25
72 -145.00936680429763 -35.48106592278004 61.75 -145.00936680429763 -35.48106592278004 48.75 -146.70620730315832 -22.5922827249205 48.75 -146.70620730315832 -22.5922827249205 61.75 -159.88103972490478 -37.43895880608081 61.75 -159.88103972490478 -37.43895880608081 48.75 -161.57788022376548 -24.55017560822127 48.75 -161.57788022376548 -24.55017560822127 61.75
73 -145.00936680429763 -35.48106592278004 42.25 -145.00936680429763 -35.48106592278004 29.25 -146.70620730315832 -22.5922827249205 29.25 -146.70620730315832 -22.5922827249205 42.25 -159.88103972490478 -37.43895880608081 42.25 -159.88103972490478 -37.43895880608081 29.25 -161.57788022376548 -24.55017560822127 29.25 -161.57788022376548 -24.55017560822127 42.25
74 -147.55462755258864 -16.147891125990732 61.75 -147.55462755258864 -16.147891125990732 48.75 -149.25146805144934 -3.259107928131196 48.75 -149.25146805144934 -3.259107928131196 61.75 -162.4263004731958 -18.1057840092915 61.75 -162.4263004731958 -18.1057840092915 48.75 -164.1231409720565 -5.217000811431966 48.75 -164.1231409720565 -5.217000811431966 61.75
75 -147.55462755258864 -16.147891125990732 42.25 -147.55462755258864 -16.147891125990732 29.25 -149.25146805144934 -3.259107928131196 29.25 -149.25146805144934 -3.259107928131196 42.25 -162.4263004731958 -18.1057840092915 42.25 -162.4263004731958 -18.1057840092915 29.25 -164.1231409720565 -5.217000811431966 29.25 -164.1231409720565 -5.217000811431966 42.25
76 -145.00936680429763 -35.48106592278004 100.75 -145.00936680429763 -35.48106592278004 87.75 -146.70620730315832 -22.5922827249205 87.75 -146.70620730315832 -22.5922827249205 100.75 -159.88103972490478 -37.43895880608081 100.75 -159.88103972490478 -37.43895880608081 87.75 -161.57788022376548 -24.55017560822127 87.75 -161.57788022376548 -24.55017560822127 100.75
77 -145.00936680429763 -35.48106592278004 81.25 -145.00936680429763 -35.48106592278004 68.25 -146.70620730315832 -22.5922827249205 68.25 -146.70620730315832 -22.5922827249205 81.25 -159.88103972490478 -37.43895880608081 81.25 -159.88103972490478 -37.43895880608081 68.25 -161.57788022376548 -24.55017560822127 68.25 -161.57788022376548 -24.55017560822127 81.25
78 -147.55462755258864 -16.147891125990732 100.75 -147.55462755258864 -16.147891125990732 87.75 -149.25146805144934 -3.259107928131196 87.75 -149.25146805144934 -3.259107928131196 100.75 -162.4263004731958 -18.1057840092915 100.75 -162.4263004731958 -18.1057840092915 87.75 -164.1231409720565 -5.217000811431966 87.75 -164.1231409720565 -5.217000811431966 100.75
79 -147.55462755258864 -16.147891125990732 81.25 -147.55462755258864 -16.147891125990732 68.25 -149.25146805144934 -3.259107928131196 68.25 -149.25146805144934 -3.259107928131196 81.25 -162.4263004731958 -18.1057840092915 81.25 -162.4263004731958 -18.1057840092915 68.25 -164.1231409720565 -5.217000811431966 68.25 -164.1231409720565 -5.217000811431966 81.25
80 -130.88511684874229 -71.80326376628766 -61.75 -130.88511684874229 -71.80326376628766 -74.75 -135.86000146948842 -59.792829843640924 -74.75 -135.86000146948842 -59.792829843640924 -61.75 -144.74330983641158 -77.54351525176399 -61.75 -144.74330983641158 -77.54351525176399 -74.75 -149.71819445715772 -65.53308132911727 -74.75 -149.71819445715772 -65.53308132911727 -61.75
81 -130.88511684874229 -71.80326376628766 -81.25 -130.88511684874229 -71.80326376628766 -94.25 -135.86000146948842 -59.792829843640924 -94.25 -135.86000146948842 -59.792829843640924 -81.25 -144.74330983641158 -77.54351525176399 -81.25 -144.74330983641158 -77.54351525176399 -94.25 -149.71819445715772 -65.53308132911727 -94.25 -149.71819445715772 -65.53308132911727 -81.25
82 -138.34744377986155 -53.78761288231756 -61.75 -138.34744377986155 -53.78761288231756 -74.75 -143.3223284006077 -41.777178959670835 -74.75 -143.3223284006077 -41.777178959670835 -61.75 -152.20563676753085 -59.527864367793896 -61.75 -152.20563676753085 -59.527864367793896 -74.75 -157.180521388277 -47.51743044514717 -74.75 -157.180521388277 -47.51743044514717 -61.75
83 -138.34744377986155 -53.78761288231756 -81.25 -138.34744377986155 -53.78761288231756 -94.25 -143.3223284006077 -41.777178959670835 -94.25 -143.3223284006077 -41.777178959670835 -81.25 -152.20563676753085 -59.527864367793896 -81.25 -152.20563676753085 -59.527864367793896 -94.25 -157.180521388277 -47.51743044514717 -94.25 -157.180521388277 -47.51743044514717 -81.25
84 -130.88511684874229 -71.80326376628766 -22.75 -130.88511684874229 -71.80326376628766 -35.75 -135.86000146948842 -59.792829843640924 -35.75 -135.86000146948842 -59.792829843640924 -22.75 -144.74330983641158 -77.54351525176399 -22.75 -144.74330983641158 -77.54351525176399 -35.75 -149.71819445715772 -65.53308132911727 -35.75 -149.71819445715772 -65.53308132911727 -22.75
85 -130.88511684874229 -71.80326376628766 -42.25 -130.88511684874229 -71.80326376628766 -55.25 -135.86000146948842 -59.792829843640924 -55.25 -135.86000146948842 -59.792829843640924 -42.25 -144.74330983641158 -77.54351525176399 -42.25 -144.74330983641158 -77.54351525176399 -55.25 -149.71819445715772 -65.53308132911727 -55.25 -149.71819445715772 -65.53308132911727 -42.25
86 -138.34744377986155 -53.78761288231756 -22.75 -138.34744377986155 -53.78761288231756 -35.75 -143.3223284006077 -41.777178959670835 -35.75 -143.3223284006077 -41.777178959670835 -22.75 -152.20563676753085 -59.527864367793896 -22.75 -152.20563676753085 -59.527864367793896 -35.75 -157.180521388277 -47.51743044514717 -35.75 -157.180521388277 -47.51743044514717 -22.75
87 -138.34744377986155 -53.78761288231756 -42.25 -138.34744377986155 -53.78761288231756 -55.25 -143.3223284006077 -41.777178959670835 -55.25 -143.3223284006077 -41.777178959670835 -42.25 -152.20563676753085 -59.527864367793896 -42.25 -152.20563676753085 -59.527864367793896 -55.25 -157.180521388277 -47.51743044514717 -55.25 -157.180521388277 -47.51743044514717 -42.25
88 -130.88511684874229 -71.80326376628766 16.25 -130.88511684874229 -71.80326376628766 3.25 -135.86000146948842 -59.792829843640924 3.25 -135.86000146948842 -59.792829843640924 16.25 -144.74330983641158 -77.54351525176399 16.25 -144.74330983641158 -77.54351525176399 3.25 -149.71819445715772 -65.53308132911727 3.25 -149.71819445715772 -65.53308132911727 16.25
89 -130.88511684874229 -71.80326376628766 -3.25 -130.88511684874229 -71.80326376628766 -16.25 -135.86000146948842 -59.792829843640924 -16.25 -135.86000146948842 -59.792829843640924 -3.25 -144.74330983641158 -77.54351525176399 -3.25 -144.74330983641158 -77.54351525176399 -16.25 -149.71819445715772 -65.53308132911727 -16.25 -149.71819445715772 -65.53308132911727 -3.25
90 -138.34744377986155 -53.78761288231756 16.25 -138.34744377986155 -53.78761288231756 3.25 -143.3223284006077 -41.777178959670835 3.25 -143.3223284006077 -41.777178959670835 16.25 -152.20563676753085 -59.527864367793896 16.25 -152.20563676753085 -59.527864367793896 3.25 -157.180521388277 -47.51743044514717 3.25 -157.180521388277 -47.51743044514717 16.25
91 -138.34744377986155 -53.78761288231756 -3.25 -138.34744377986155 -53.78761288231756 -16.25 -143.3223284006077 -41.777178959670835 -16.25 -143.3223284006077 -41.777178959670835 -3.25 -152.20563676753085 -59.527864367793896 -3.25 -152.20563676753085 -59.527864367793896 -16.25 -157.180521388277 -47.51743044514717 -16.25 -157.180521388277 -47.51743044514717 -3.25
92 -130.88511684874229 -71.80326376628766 55.25 -130.88511684874229 -71.80326376628766 42.25 -135.86000146948842 -59.792829843640924 42.25 -135.86000146948842 -59.792829843640924 55.25 -144.74330983641158 -77.54351525176399 55.25 -144.74330983641158 -77.54351525176399 42.25 -149.71819445715772 -65.53308132911727 42.25 -149.71819445715772 -65.53308132911727 55.25
93 -130.88511684874229 -71.80326376628766 35.75 -130.88511684874229 -71.80326376628766 22.75 -135.86000146948842 -59.792829843640924 22.75 -135.86000146948842 -59.792829843640924 35.75 -144.74330983641158 -77.54351525176399 35.75 -144.74330983641158 -77.54351525176399 22.75 -149.71819445715772 -65.53308132911727 22.75 -149.71819445715772 -65.53308132911727 35.75
94 -138.34744377986155 -53.78761288231756 55.25 -138.34744377986155 -53.78761288231756 42.25 -143.3223284006077 -41.777178959670835 42.25 -143.3223284006077 -41.777178959670835 55.25 -152.20563676753085 -59.527864367793896 55.25 -152.20563676753085 -59.527864367793896 42.25 -157.180521388277 -47.51743044514717 42.25 -157.180521388277 -47.51743044514717 55.25
95 -138.34744377986155 -53.78761288231756 35.75 -138.34744377986155 -53.78761288231756 22.75 -143.3223284006077 -41.777178959670835 22.75 -143.3223284006077 -41.777178959670835 35.75 -152.20563676753085 -59.527864367793896 35.75 -152.20563676753085 -59.527864367793896 22.75 -157.180521388277 -47.51743044514717 22.75 -157.180521388277 -47.51743044514717 35.75
96 -130.88511684874229 -71.80326376628766 94.25 -130.88511684874229 -71.80326376628766 81.25 -135.86000146948842 -59.792829843640924 81.25 -135.86000146948842 -59.792829843640924 94.25 -144.74330983641158 -77.54351525176399 94.25 -144.74330983641158 -77.54351525176399 81.25 -149.71819445715772 -65.53308132911727 81.25 -149.71819445715772 -65.53308132911727 94.25
97 -130.88511684874229 -71.80326376628766 74.75 -130.88511684874229 -71.80326376628766 61.75 -135.86000146948842 -59.792829843640924 61.75 -135.86000146948842 -59.792829843640924 74.75 -144.74330983641158 -77.54351525176399 74.75 -144.74330983641158 -77.54351525176399 61.75 -149.71819445715772 -65.53308132911727 61.75 -149.71819445715772 -65.53308132911727 74.75
98 -138.34744377986155 -53.78761288231756 94.25 -138.34744377986155 -53.78761288231756 81.25 -143.3223284006077 -41.777178959670835 81.25 -143.3223284006077 -41.777178959670835 94.25 -152.20563676753085 -59.527864367793896 94.25 -152.20563676753085 -59.527864367793896 81.25 -157.180521388277 -47.51743044514717 81.25 -157.180521388277 -47.51743044514717 94.25
99 -138.34744377986155 -53.78761288231756 74.75 -138.34744377986155 -53.78761288231756 61.75 -143.3223284006077 -41.777178959670835 61.75 -143.3223284006077 -41.777178959670835 74.75 -152.20563676753085 -59.527864367793896 74.75 -152.20563676753085 -59.527864367793896 61.75 -157.180521388277 -47.51743044514717 61.75 -157.180521388277 -47.51743044514717 74.75
100 -107.8412624778276 -103.23218784462671 -68.25 -107.8412624778276 -103.23218784462671 -81.25 -115.75516105494097 -92.91859442084066 -81.25 -115.75516105494097 -92.91859442084066 -68.25 -119.74156258219612 -112.36360927975751 -68.25 -119.74156258219612 -112.36360927975751 -81.25 -127.6554611593095 -102.05001585597147 -81.25 -127.6554611593095 -102.05001585597147 -68.25
101 -107.8412624778276 -103.23218784462671 -87.75 -107.8412624778276 -103.23218784462671 -100.75 -115.75516105494097 -92.91859442084066 -100.75 -115.75516105494097 -92.91859442084066 -87.75 -119.74156258219612 -112.36360927975751 -87.75 -119.74156258219612 -112.36360927975751 -100.75 -127.6554611593095 -102.05001585597147 -100.75 -127.6554611593095 -102.05001585597147 -87.75
102 -119.71211034349764 -87.76179770894763 -68.25 -119.71211034349764 -87.76179770894763 -81.25 -127.62600892061101 -77.44820428516158 -81.25 -127.62600892061101 -77.44820428516158 -68.25 -131.61241044786618 -96.89321914407843 -68.25 -131.61241044786618 -96.89321914407843 -81.25 -139.52630902497953 -86.57962572029238 -81.25 -139.52630902497953 -86.57962572029238 -68.25
103 -119.71211034349764 -87.76179770894763 -87.75 -119.71211034349764 -87.76179770894763 -100.75 -127.62600892061101 -77.44820428516158 -100.75 -127.62600892061101 -77.44820428516158 -87.75 -131.61241044786618 -96.89321914407843 -87.75 -131.61241044786618 -96.89321914407843 -100.75 -139.52630902497953 -86.57962572029238 -100.75 -139.52630902497953 -86.57962572029238 -87.75
104 -107.8412624778276 -103.23218784462671 -29.25 -107.8412624778276 -103.23218784462671 -42.25 -115.75516105494097 -92.91859442084066 -42.25 -115.75516105494097 -92.91859442084066 -29.25 -119.74156258219612 -112.36360927975751 -29.25 -119.74156258219612 -112.36360927975751 -42.25 -127.6554611593095 -102.05001585597147 -42.25 -127.6554611593095 -102.05001585597147 -29.25
105 -107.8412624778276 -103.23218784462671 -48.75 -107.8412624778276 -103.23218784462671 -61.75 -115.75516105494097 -92.91859442084066 -61.75 -115.75516105494097 -92.91859442084066 -48.75 -119.74156258219612 -112.36360927975751 -48.75 -119.74156258219612 -112.36360927975751 -61.75 -127.6554611593095 -102.05001585597147 -61.75 -127.6554611593095 -102.05001585597147 -48.75
106 -119.71211034349764 -87.76179770894763 -29.25 -119.71211034349764 -87.76179770894763 -42.25 -127.62600892061101 -77.44820428516158 -42.25 -127.62600892061101 -77.44820428516158 -29.25 -131.61241044786618 -96.89321914407843 -29.25 -131.61241044786618 -96.89321914407843 -42.25 -139.52630902497953 -86.57962572029238 -42.25 -139.52630902497953 -86.57962572029238 -29.25
107 -119.71211034349764 -87.76179770894763 -48.75 -119.71211034349764 -87.76179770894763 -61.75 -127.62600892061101 -77.44820428516158 -61.75 -127.62600892061101 -77.44820428516158 -48.75 -131.61241044786618 -96.89321914407843 -48.75 -131.61241044786618 -96.89321914407843 -61.75 -139.52630902497953 -86.57962572029238 -61.75 -139.52630902497953 -86.57962572029238 -48.75
108 -107.8412624778276 -103.23218784462671 9.75 -107.8412624778276 -103.23218784462671 -3.25 -115.75516105494097 -92.91859442084066 -3.25 -115.75516105494097 -92.91859442084066 9.75 -119.74156258219612 -112.36360927975751 9.75 -119.74156258219612 -112.36360927975751 -3.25 -127.6554611593095 -102.05001585597147 -3.25 -127.6554611593095 -102.05001585597147 9.75
109 -107.8412624778276 -103.23218784462671 -9.75 -107.8412624778276 -103.23218784462671 -22.75 -115.75516105494097 -92.91859442084066 -22.75 -115.75516105494097 -92.91859442084066 -9.75 -119.74156258219612 -112.36360927975751 -9.75 -119.74156258219612 -112.36360927975751 -22.75 -127.6554611593095 -102.05001585597147 -22.75 -127.6554611593095 -102.05001585597147 -9.75
110 -119.71211034349764 -87.76179770894763 9.75 -119.71211034349764 -87.76179770894763 -3.25 -127.62600892061101 -77.44820428516158 -3.25 -127.62600892061101 -77.44820428516158 9.75 -131.61241044786618 -96.89321914407843 9.75 -131.61241044786618 -96.89321914407843 -3.25 -139.52630902497953 -86.57962572029238 -3.25 -139.52630902497953 -86.57962572029238 9.75
111 -119.71211034349764 -87.76179770894763 -9.75 -119.71211034349764 -87.76179770894763 -22.75 -127.62600892061101 -77.44820428516158 -22.75 -127.62600892061101 -77.44820428516158 -9.75 -131.61241044786618 -96.89321914407843 -9.75 -131.61241044786618 -96.89321914407843 -22.75 -139.52630902497953 -86.57962572029238 -22.75 -139.52630902497953 -86.57962572029238 -9.75
112 -107.8412624778276 -103.23218784462671 48.75 -107.8412624778276 -103.23218784462671 35.75 -115.75516105494097 -92.91859442084066 35.75 -115.75516105494097 -92.91859442084066 48.75 -119.74156258219612 -112.36360927975751 48.75 -119.74156258219612 -112.36360927975751 35.75 -127.6554611593095 -102.05001585597147 35.75 -127.6554611593095 -102.05001585597147 48.75
113 -107.8412624778276 -103.23218784462671 29.25 -107.8412624778276 -103.23218784462671 16.25 -115.75516105494097 -92.91859442084066 16.25 -115.75516105494097 -92.91859442084066 29.25 -119.74156258219612 -112.36360927975751 29.25 -119.74156258219612 -112.36360927975751 16.25 -127.6554611593095 -102.05001585597147 16.25 -127.6554611593095 -102.05001585597147 29.25
114 -119.71211034349764 -87.76179770894763 48.75 -119.71211034349764 -87.76179770894763 35.75 -127.62600892061101 -77.44820428516158 35.75 -127.62600892061101 -77.44820428516158 48.75 -131.61241044786618 -96.89321914407843 48.75 -131.61241044786618 -96.89321914407843 35.75 -139.52630902497953 -86.57962572029238 35.75 -139.52630902497953 -86.57962572029238 48.75
115 -119.71211034349764 -87.76179770894763 29.25 -119.71211034349764 -87.76179770894763 16.25 -127.62600892061101 -77.44820428516158 16.25 -127.62600892061101 -77.44820428516158 29.25 -131.61241044786618 -96.89321914407843 29.25 -131.61241044786618 -96.89321914407843 16.25 -139.52630902497953 -86.57962572029238 16.25 -139.52630902497953 -86.57962572029238 29.25
116 -107.8412624778276 -103.23218784462671 87.75 -107.8412624778276 -103.23218784462671 74.75 -115.75516105494097 -92.91859442084066 74.75 -115.75516105494097 -92.91859442084066 87.75 -119.74156258219612 -112.36360927975751 87.75 -119.74156258219612 -112.36360927975751 74.75 -127.6554611593095 -102.05001585597147 74.75 -127.6554611593095 -102.05001585597147 87.75
117 -107.8412624778276 -103.23218784462671 68.25 -107.8412624778276 -103.23218784462671 55.25 -115.75516105494097 -92.91859442084066 55.25 -115.75516105494097 -92.91859442084066 68.25 -119.74156258219612 -112.36360927975751 68.25 -119.74156258219612 -112.36360927975751 55.25 -127.6554611593095 -102.05001585597147 55.25 -127.6554611593095 -102.05001585597147 68.25
118 -119.71211034349764 -87.76179770894763 87.75 -119.71211034349764 -87.76179770894763 74.75 -127.62600892061101 -77.44820428516158 74.75 -127.62600892061101 -77.44820428516158 87.75 -131.61241044786618 -96.89321914407843 87.75 -131.61241044786618 -96.89321914407843 74.75 -139.52630902497953 -86.57962572029238 74.75 -139.52630902497953 -86.57962572029238 87.75
119 -119.71211034349764 -87.76179770894763 68.25 -119.71211034349764 -87.76179770894763 55.25 -127.62600892061101 -77.44820428516158 55.25 -127.62600892061101 -77.44820428516158 68.25 -131.61241044786618 -96.89321914407843 68.25 -131.61241044786618 -96.89321914407843 55.25 -139.52630902497953 -86.57962572029238 55.25 -139.52630902497953 -86.57962572029238 68.25
120 107.8412624778276 -103.23218784462671 -87.75 107.8412624778276 -103.23218784462671 -74.75 115.75516105494097 -92.91859442084066 -74.75 115.75516105494097 -92.91859442084066 -87.75 119.74156258219612 -112.36360927975751 -87.75 119.74156258219612 -112.36360927975751 -74.75 127.6554611593095 -102.05001585597147 -74.75 127.6554611593095 -102.05001585597147 -87.75
121 107.8412624778276 -103.23218784462671 -68.25 107.8412624778276 -103.23218784462671 -55.25 115.75516105494097 -92.91859442084066 -55.25 115.75516105494097 -92.91859442084066 -68.25 119.74156258219612 -112.36360927975751 -68.25 119.74156258219612 -112.36360927975751 -55.25 127.6554611593095 -102.05001585597147 -55.25 127.6554611593095 -102.05001585597147 -68.25
122 119.71211034349764 -87.76179770894763 -87.75 119.71211034349764 -87.76179770894763 -74.75 127.62600892061101 -77.44820428516158 -74.75 127.62600892061101 -77.44820428516158 -87.75 131.61241044786618 -96.89321914407843 -87.75 131.61241044786618 -96.89321914407843 -74.75 139.52630902497955 -86.57962572029238 -74.75 139.52630902497955 -86.57962572029238 -87.75
123 119.71211034349764 -87.76179770894763 -68.25 119.71211034349764 -87.76179770894763 -55.25 127.62600892061101 -77.44820428516158 -55.25 127.62600892061101 -77.44820428516158 -68.25 131.61241044786618 -96.89321914407843 -68.25 131.61241044786618 -96.89321914407843 -55.25 139.52630902497955 -86.57962572029238 -55.25 139.52630902497955 -86.57962572029238 -68.25
124 107.8412624778276 -103.23218784462671 -48.75 107.8412624778276 -103.23218784462671 -35.75 115.75516105494097 -92.91859442084066 -35.75 115.75516105494097 -92.91859442084066 -48.75 119.74156258219612 -112.36360927975751 -48.75 119.74156258219612 -112.36360927975751 -35.75 127.6554611593095 -102.05001585597147 -35.75 127.6554611593095 -102.05001585597147 -48.75
125 107.8412624778276 -103.23218784462671 -29.25 107.8412624778276 -103.23218784462671 -16.25 115.75516105494097 -92.91859442084066 -16.25 115.75516105494097 -92.91859442084066 -29.25 119.74156258219612 -112.36360927975751 -29.25 119.74156258219612 -112.36360927975751 -16.25 127.6554611593095 -102.05001585597147 -16.25 127.6554611593095 -102.05001585597147 -29.25
126 119.71211034349764 -87.76179770894763 -48.75 119.71211034349764 -87.76179770894763 -35.75 127.62600892061101 -77.44820428516158 -35.75 127.62600892061101 -77.44820428516158 -48.75 131.61241044786618 -96.89321914407843 -48.75 131.61241044786618 -96.89321914407843 -35.75 139.52630902497955 -86.57962572029238 -35.75 139.52630902497955 -86.57962572029238 -48.75
127 119.71211034349764 -87.76179770894763 -29.25 119.71211034349764 -87.76179770894763 -16.25 127.62600892061101 -77.44820428516158 -16.25 127.62600892061101 -77.44820428516158 -29.25 131.61241044786618 -96.89321914407843 -29.25 131.61241044786618 -96.89321914407843 -16.25 139.52630902497955 -86.57962572029238 -16.25 139.52630902497955 -86.57962572029238 -29.25
128 107.8412624778276 -103.23218784462671 -9.75 107.8412624778276 -103.23218784462671 3.25 115.75516105494097 -92.91859442084066 3.25 115.75516105494097 -92.91859442084066 -9.75 119.74156258219612 -112.36360927975751 -9.75 119.74156258219612 -112.36360927975751 3.25 127.6554611593095 -102.05001585597147 3.25 127.6554611593095 -102.05001585597147 -9.75
129 107.8412624778276 -103.23218784462671 9.75 107.8412624778276 -103.23218784462671 22.75 115.75516105494097 -92.91859442084066 22.75 115.75516105494097 -92.91859442084066 9.75 119.74156258219612 -112.36360927975751 9.75 119.74156258219612 -112.36360927975751 22.75 127.6554611593095 -102.05001585597147 22.75 127.6554611593095 -102.05001585597147 9.75
130 119.71211034349764 -87.76179770894763 -9.75 119.71211034349764 -87.76179770894763 3.25 127.62600892061101 -77.44820428516158 3.25 127.62600892061101 -77.44820428516158 -9.75 131.61241044786618 -96.89321914407843 -9.75 131.61241044786618 -96.89321914407843 3.25 139.52630902497955 -86.57962572029238 3.25 139.52630902497955 -86.57962572029238 -9.75
131 119.71211034349764 -87.76179770894763 9.75 119.71211034349764 -87.76179770894763 22.75 127.62600892061101 -77.44820428516158 22.75 127.62600892061101 -77.44820428516158 9.75 131.61241044786618 -96.89321914407843 9.75 131.61241044786618 -96.89321914407843 22.75 139.52630902497955 -86.57962572029238 22.75 139.52630902497955 -86.57962572029238 9.75
132 107.8412624778276 -103.23218784462671 29.25 107.8412624778276 -103.23218784462671 42.25 115.75516105494097 -92.91859442084066 42.25 115.75516105494097 -92.91859442084066 29.25 119.74156258219612 -112.36360927975751 29.25 119.74156258219612 -112.36360927975751 42.25 127.6554611593095 -102.05001585597147 42.25 127.6554611593095 -102.05001585597147 29.25
133 107.8412624778276 -103.23218784462671 48.75 107.8412624778276 -103.23218784462671 61.75 115.75516105494097 -92.91859442084066 61.75 115.75516105494097 -92.91859442084066 48.75 119.74156258219612 -112.36360927975751 48.75 119.74156258219612 -112.36360927975751 61.75 127.6554611593095 -102.05001585597147 61.75 127.6554611593095 -102.05001585597147 48.75
134 119.71211034349764 -87.76179770894763 29.25 119.71211034349764 -87.76179770894763 42.25 127.62600892061101 -77.44820428516158 42.25 127.62600892061101 -77.44820428516158 29.25 131.61241044786618 -96.89321914407843 29.25 131.61241044786618 -96.89321914407843 42.25 139.52630902497955 -86.57962572029238 42.25 139.52630902497955 -86.57962572029238 29.25
135 119.71211034349764 -87.76179770894763 48.75 119.71211034349764 -87.76179770894763 61.75 127.62600892061101 -77.44820428516158 61.75 127.62600892061101 -77.44820428516158 48.75 131.61241044786618 -96.89321914407843 48.75 131.61241044786618 -96.89321914407843 61.75 139.52630902497955 -86.57962572029238 61.75 139.52630902497955 -86.57962572029238 48.75
136 107.8412624778276 -103.23218784462671 68.25 107.8412624778276 -103.23218784462671 81.25 115.75516105494097 -92.91859442084066 81.25 115.75516105494097 -92.91859442084066 68.25 119.74156258219612 -112.36360927975751 68.25 119.74156258219612 -112.36360927975751 81.25 127.6554611593095 -102.05001585597147 81.25 127.6554611593095 -102.05001585597147 68.25
137 107.8412624778276 -103.23218784462671 87.75 107.8412624778276 -103.23218784462671 100.75 115.75516105494097 -92.91859442084066 100.75 115.75516105494097 -92.91859442084066 87.75 119.74156258219612 -112.36360927975751 87.75 119.74156258219612 -112.36360927975751 100.75 127.6554611593095 -102.05001585597147 100.75 127.6554611593095 -102.05001585597147 87.75
138 119.71211034349764 -87.76179770894763 68.25 119.71211034349764 -87.76179770894763 81.25 127.62600892061101 -77.44820428516158 81.25 127.62600892061101 -77.44820428516158 68.25 131.61241044786618 -96.89321914407843 68.25 131.61241044786618 -96.89321914407843 81.25 139.52630902497955 -86.57962572029238 81.25 139.52630902497955 -86.57962572029238 68.25
139 119.71211034349764 -87.76179770894763 87.75 119.71211034349764 -87.76179770894763 100.75 127.62600892061101 -77.44820428516158 100.75 127.62600892061101 -77.44820428516158 87.75 131.61241044786618 -96.89321914407843 87.75 131.61241044786618 -96.89321914407843 100.75 139.52630902497955 -86.57962572029238 100.75 139.52630902497955 -86.57962572029238 87.75
140 130.88511684874226 -71.80326376628774 -94.25 130.88511684874226 -71.80326376628774 -81.25 135.8600014694884 -59.79282984364101 -81.25 135.8600014694884 -59.79282984364101 -94.25 144.74330983641156 -77.54351525176409 -94.25 144.74330983641156 -77.54351525176409 -81.25 149.7181944571577 -65.53308132911735 -81.25 149.7181944571577 -65.53308132911735 -94.25
141 130.88511684874226 -71.80326376628774 -74.75 130.88511684874226 -71.80326376628774 -61.75 135.8600014694884 -59.79282984364101 -61.75 135.8600014694884 -59.79282984364101 -74.75 144.74330983641156 -77.54351525176409 -74.75 144.74330983641156 -77.54351525176409 -61.75 149.7181944571577 -65.53308132911735 -61.75 149.7181944571577 -65.53308132911735 -74.75
142 138.34744377986152 -53.78761288231764 -94.25 138.34744377986152 -53.78761288231764 -81.25 143.32232840060766 -41.77717895967091 -81.25 143.32232840060766 -41.77717895967091 -94.25 152.20563676753082 -59.52786436779399 -94.25 152.20563676753082 -59.52786436779399 -81.25 157.18052138827696 -47.51743044514726 -81.25 157.18052138827696 -47.51743044514726 -94.25
143 138.34744377986152 -53.78761288231764 -74.75 138.34744377986152 -53.78761288231764 -61.75 143.32232840060766 -41.77717895967091 -61.75 143.32232840060766 -41.77717895967091 -74.75 152.20563676753082 -59.52786436779399 -74.75 152.20563676753082 -59.52786436779399 -61.75 157.18052138827696 -47.51743044514726 -61.75 157.18052138827696 -47.51743044514726 -74.75
144 130.88511684874226 -71.80326376628774 -55.25 130.88511684874226 -71.80326376628774 -42.25 135.8600014694884 -59.79282984364101 -42.25 135.8600014694884 -59.79282984364101 -55.25 144.74330983641156 -77.54351525176409 -55.25 144.74330983641156 -77.54351525176409 -42.25 149.7181944571577 -65.53308132911735 -42.25 149.7181944571577 -65.53308132911735 -55.25
145 130.88511684874226 -71.80326376628774 -35.75 130.88511684874226 -71.80326376628774 -22.75 135.8600014694884 -59.79282984364101 -22.75 135.8600014694884 -59.79282984364101 -35.75 144.74330983641156 -77.54351525176409 -35.75 144.74330983641156 -77.54351525176409 -22.75 149.7181944571577 -65.53308132911735 -22.75 149.7181944571577 -65.53308132911735 -35.75
146 138.34744377986152 -53.78761288231764 -55.25 138.34744377986152 -53.78761288231764 -42.25 143.32232840060766 -41.77717895967091 -42.25 143.32232840060766 -41.77717895967091 -55.25 152.20563676753082 -59.52786436779399 -55.25 152.20563676753082 -59.52786436779399 -42.25 157.18052138827696 -47.51743044514726 -42.25 157.18052138827696 -47.51743044514726 -55.25
